PID,audiofile_name,true_generation_method,generation_method,Rater1,Rater2,Rater3
P573,FakeAVCeleb/00043_id03815_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P578,FakeAVCeleb/id0626800159_id06437_3BZvvzBhj8s.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,Speaking Style
P578,FakeAVCeleb/id0355900023_id06437_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Quality,
P578,FakeAVCeleb/id0104400336_id01192_kAht8HG7-1s_faceswap.mp4-REAL.wav,human,human,Liveliness,Liveliness,
P578,FakeAVCeleb/id0246600136_id01217_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Prosody,
P578,FakeAVCeleb/id0121100023_id00088_6WIDWxr8vuU.mp4-REAL.wav,human,human,Speaking Style,Prosody,
P578,FakeAVCeleb/id0086300069_id06594_wavtolip.mp4-REAL.wav,human,human,Quality,Quality,
P578,FakeAVCeleb/id0046000005_id04820_wavtolip.mp4-REAL.wav,human,computer,Robotic,Quality,
P578,FakeAVCeleb/id0038500439_id03696_wavtolip.mp4-FAKE.wav,computer,computer,Speaking Style,Prosody,
P578,FakeAVCeleb/id0158900017_id01204_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P578,FakeAVCeleb/id0018600120_id00265_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P578,FakeAVCeleb/id0058200006_id09174_Qspzu6tyArc.mp4-REAL.wav,human,human,Quality,Quality,
P578,FakeAVCeleb/id0337900032_id06225_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,Speaking Style
P578,FakeAVCeleb/id0047600109_id01207_mt129WTRSII.mp4-REAL.wav,human,human,Speed,Speed,Speed
P578,FakeAVCeleb/id0008800005_id00021_6uNNej-JZ-c_faceswap_id00179_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P578,FakeAVCeleb/id0105800005_id00520_dOAxKi1t6GI.mp4-REAL.wav,human,human,Prosody,Prosody,Prosody
P578,FakeAVCeleb/id0073500037_id00188_e-vm5FB3idA_id03941_wavtolip.mp4-FAKE.wav,computer,computer,Quality,Quality,
P578,FakeAVCeleb/id0049800014_id00282_iTsqWj6GEbo_id00594_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P578,FakeAVCeleb/00072_id07078_sLVbTD3Dtgw_id06343_wavtolip.mp4-FAKE.wav,computer,computer,Quality,Quality,
P578,FakeAVCeleb/id0049800014_4_id00594_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P578,FakeAVCeleb/id0037100099_id00220_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P582,FakeAVCeleb/id0605400010_id07901_wavtolip.mp4-REAL.wav,human,human,No Reason,No Reason,
P582,FakeAVCeleb/id0121600025_id00458_wavtolip.mp4-REAL.wav,human,computer,Robotic,Robotic,
P582,FakeAVCeleb/id0018000206_id02466_wavtolip.mp4-REAL.wav,human,computer,Prosody,Prosody,
P582,FakeAVCeleb/id0403400009_id00696_wavtolip.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P582,FakeAVCeleb/id0659400002_id04111_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P582,FakeAVCeleb/id0033000118_id00332__zNddcZV1EU.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P582,FakeAVCeleb/id0152800017_id01452_4MqeoSxSy3w_faceswap.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P582,FakeAVCeleb/id0049100122_id03371_truKMXt8Dak.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P582,FakeAVCeleb/id0718200040_id00732_amGRpH0AJCs_id00032_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P582,FakeAVCeleb/id0360500048_2_id01245_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P582,FakeAVCeleb/id0593100013_id07049_BiljgZcyWI4.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P582,FakeAVCeleb/id0061800195_id00458_K4t1pQZL7ck_faceswap_id01225_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P582,FakeAVCeleb/id0036500078_id00395_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P582,FakeAVCeleb/id0272100424_id01661_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P582,FakeAVCeleb/id0605400010.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P582,FakeAVCeleb/id0422200078_id06269_wavtolip.mp4-REAL.wav,human,computer,Robotic,Robotic,
P582,FakeAVCeleb/id0074700053_id02310_zA-8Pw0SvZg_faceswap.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P582,FakeAVCeleb/id0623200025_id03559_pgetxl1qbzM_faceswap.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P582,FakeAVCeleb/id0117500025_id01210_wavtolip.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P582,FakeAVCeleb/id0059200017_id01838_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Robotic,
P592,FakeAVCeleb/id0405500001_id05252_CMxIX3absYM_faceswap_id05980_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P592,FakeAVCeleb/id0310300130_id04055_wavtolip.mp4-REAL.wav,human,human,Prosody,Prosody,
P592,FakeAVCeleb/id0116300195_id01239_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,
P592,FakeAVCeleb/id0056900239_id01002_wavtolip.mp4-FAKE.wav,computer,computer,Quality,Quality,
P592,FakeAVCeleb/id0163700002_id02494_lObg47hQleE.mp4-REAL.wav,human,human,Prosody,Prosody,
P592,FakeAVCeleb/id0117900160_id02005_7_Egh9mW5y4_faceswap_id01835_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P592,FakeAVCeleb/id0070100092_id01972_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,
P592,FakeAVCeleb/id0716100159_id00103_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P592,FakeAVCeleb/id0082300125_id00813_dKs9CWJIkSI.mp4-REAL.wav,human,human,Disfluency,Disfluency,
P592,FakeAVCeleb/id0197200078_id01972_wavtolip.mp4-FAKE.wav,computer,computer,Quality,Quality,
P592,FakeAVCeleb/id0047800206_id02268_wavtolip.mp4-REAL.wav,human,human,Quality,Disfluency,
P592,FakeAVCeleb/women00417_id04070_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P592,FakeAVCeleb/id0001800181_id00052_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Prosody,
P592,FakeAVCeleb/id0045800072_id00428_Kr7n-68JWww_id01216_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P592,FakeAVCeleb/id0121500001_0.mp4-REAL.wav,human,human,Disfluency,Speaking Style,
P592,FakeAVCeleb/id0119200217_id00529_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,
P592,FakeAVCeleb/id0557600368_id00363_XNRwEZtddRk_id00763_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P592,FakeAVCeleb/id0422100053_id00169_wavtolip.mp4-REAL.wav,human,human,Prosody,Prosody,
P592,FakeAVCeleb/id0643900118_id07049_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P592,FakeAVCeleb/id0158900017_id03889_C54Tw6xrc4U_faceswap_id02365_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P595,FakeAVCeleb/id0063400078_id00484_u7YTz8eFZv0.mp4-REAL.wav,human,human,No Reason,No Reason,
P595,FakeAVCeleb/id0123100015_id00272_VLY1boTtbRM_faceswap_id03781_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P595,FakeAVCeleb/id0039800016_id00381_wavtolip.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0355600043_id00431_wavtolip.mp4-FAKE.wav,computer,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0460100118_id04560_RlpdjaEmxXQ_faceswap_id00459_wavtolip.mp4-FAKE.wav,computer,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0006300021_id03205_gXytNIcANKw_id01099_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P595,FakeAVCeleb/id0226800036_id00478_wavtolip.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0018000206_id03605_wavtolip.mp4-FAKE.wav,computer,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0118200167_id01210_wavtolip.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0018600120_id00171_wavtolip.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0145200001_id01528_SBAS9Kcb8QY_faceswap_id00173_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P595,FakeAVCeleb/id0166100059_fake.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P595,FakeAVCeleb/id0046200143_id00025_wavtolip.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0403400009_id00345_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P595,FakeAVCeleb/id0089700005_id00379_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P595,FakeAVCeleb/id0192000099_id01597_wavtolip.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0122300255_id01248_2y-HnTO8WrQ.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0914300056_id01204_biYGqpYBp7o_faceswap_id03889_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P595,FakeAVCeleb/id0068000110_id00385_wavtolip.mp4-REAL.wav,human,human,Bad Response,Bad Response,
P595,FakeAVCeleb/id0424500072_id00568_wavtolip.mp4-FAKE.wav,computer,computer,Bad Response,Bad Response,
P597,FakeAVCeleb/id0098100092_id00990_wavtolip.mp4-FAKE.wav,computer,human,Prosody,Prosody,Prosody
P597,FakeAVCeleb/id0458200180_id06439_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,Speaking Style
P597,FakeAVCeleb/id0362000081_id00332_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P597,FakeAVCeleb/id0053500005_id00999_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,
P597,FakeAVCeleb/id0105200076_id00990_G-qzOIgxEoE.mp4-REAL.wav,human,human,Speaking Style,Quality,
P597,FakeAVCeleb/id0104400336_id01192_kAht8HG7-1s.mp4-REAL.wav,human,human,Prosody,Prosody,Prosody
P597,FakeAVCeleb/id0009700162_id01225_WuzuZoM84Ws.mp4-REAL.wav,human,human,Prosody,Prosody,
P597,FakeAVCeleb/id0001800181_id01175_wavtolip.mp4-FAKE.wav,computer,human,Prosody,Prosody,Prosody
P597,FakeAVCeleb/id0100200043_id03941_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,
P597,FakeAVCeleb/id0052000187_1_id01156_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P597,FakeAVCeleb/id0061800195_id02466_VOgaA7O5yWY.mp4-REAL.wav,human,human,Prosody,Prosody,
P597,FakeAVCeleb/id0121600025_id01225_WuzuZoM84Ws_id00555_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P597,FakeAVCeleb/id0152100109_id01995_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P597,FakeAVCeleb/id0713600052_id06268_wavtolip.mp4-REAL.wav,human,human,Prosody,Speaking Style,
P597,FakeAVCeleb/id0117100053_id01995_wavtolip.mp4-FAKE.wav,computer,human,Prosody,Prosody,
P597,FakeAVCeleb/id0006200278_id01192_kAht8HG7-1s.mp4-REAL.wav,human,human,Prosody,Prosody,Prosody
P597,FakeAVCeleb/id0104800160_id00060_wavtolip.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P597,FakeAVCeleb/id0644300232_id08402_wavtolip.mp4-REAL.wav,human,human,Prosody,Prosody,Prosody
P597,FakeAVCeleb/id0041400052_id04599_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,Speaking Style
P597,FakeAVCeleb/id0158900017_id05332_wavtolip.mp4-REAL.wav,human,computer,Quality,Speaking Style,
P603,FakeAVCeleb/id0716100159_id00816_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,
P603,FakeAVCeleb/id0090900037_id00292_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Speed,
P603,FakeAVCeleb/id0364900001_id03589_9NxOQlwpMys_id00434_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P603,FakeAVCeleb/id0056900239_0.mp4-REAL.wav,human,human,Prosody,Prosody,
P603,FakeAVCeleb/id0779900063_id05620_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P603,FakeAVCeleb/id0006200278_id01239_gJvquKo7kbA_id04073_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P603,FakeAVCeleb/id0116300195_id00018_sap-FjURHlc_faceswap.mp4-REAL.wav,human,human,Quality,Quality,
P603,FakeAVCeleb/id0097100253_id03757_L-M-XbdFLQM_id00345_wavtolip.mp4-FAKE.wav,computer,human,Prosody,Prosody,
P603,FakeAVCeleb/id0008200052_id07179_wavtolip.mp4-FAKE.wav,computer,human,Prosody,Prosody,
P603,FakeAVCeleb/id0014900284_id04583_wavtolip.mp4-FAKE.wav,computer,computer,Quality,Quality,
P603,FakeAVCeleb/id0099900028_id00415_saYfEadFy_s.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,
P603,FakeAVCeleb/id0719400014_id04537_wavtolip.mp4-FAKE.wav,computer,human,Prosody,Prosody,
P603,FakeAVCeleb/id0036500078_id00332_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P603,FakeAVCeleb/id0074500165_id07108_qwfQPcvjGRY.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,
P603,FakeAVCeleb/id0036300014_id05576_g3SKd3BsV9I.mp4-REAL.wav,human,human,Prosody,Speaking Style,
P603,FakeAVCeleb/id0192000099_id00366_RSOgEoek8WM_id00166_wavtolip.mp4-FAKE.wav,computer,computer,Speed,Speed,
P603,FakeAVCeleb/id0046200143_id01217_7lVC4xEK_6E.mp4-REAL.wav,human,human,Prosody,Prosody,
P603,FakeAVCeleb/id0720000045_id04554_8rSKsBhAaDo_id07194_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Speed,
P603,FakeAVCeleb/id0124500028_id01091_wavtolip.mp4-FAKE.wav,computer,human,Prosody,Prosody,Prosody
P603,FakeAVCeleb/id0041800052_2_id00841_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P604,FakeAVCeleb/id0158900017_id04222_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Prosody,
P604,FakeAVCeleb/id0077300038_id00078_9CoVxzTOAhk.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P604,FakeAVCeleb/id0272100424_id03658_8Wtu9VXKqjY_id02808_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P604,FakeAVCeleb/id0403400009_id03757_L-M-XbdFLQM_id00264_wavtolip.mp4-FAKE.wav,computer,human,No Reason,No Reason,
P604,FakeAVCeleb/id0027100028_0.mp4-REAL.wav,human,human,Speed,Speaking Style,
P604,FakeAVCeleb/id0192000099_id01597_52WEZxe4_GE_id01076_wavtolip.mp4-FAKE.wav,computer,computer,Quality,Quality,
P604,FakeAVCeleb/id0375700149_3_id01172_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Quality,
P604,FakeAVCeleb/id0117500025_id01210_sMdOO7NqsGY_id00052_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Quality,
P604,FakeAVCeleb/id0813900067_id07901_wavtolip.mp4-REAL.wav,human,human,Prosody,Prosody,
P604,FakeAVCeleb/id0272100424_id03658_8Wtu9VXKqjY_faceswap_id02838_wavtolip.mp4-FAKE.wav,computer,computer,Speaking Style,Liveliness,
P604,FakeAVCeleb/id0057900030.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P604,FakeAVCeleb/id0007600109_10_id01076_wavtolip.mp4-FAKE.wav,computer,computer,Speaking Style,Quality,
P604,FakeAVCeleb/id0716500368_id08314_wavtolip.mp4-REAL.wav,human,human,Prosody,Prosody,
P604,FakeAVCeleb/id0002500025_id01091_oM2XdIGMM2c_id00458_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P604,FakeAVCeleb/id0526800010_id01204_wavtolip.mp4-REAL.wav,human,human,Prosody,Prosody,
P604,FakeAVCeleb/Asian (South)00180_id06268_wavtolip.mp4-FAKE.wav,computer,computer,Speaking Style,Robotic,
P604,FakeAVCeleb/id0153000002_id01392_wavtolip.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P604,FakeAVCeleb/id0454700052_id04374_SWltOOZmlWM.mp4-REAL.wav,human,human,Prosody,Prosody,Prosody
P604,FakeAVCeleb/id0452600317_id00685_wavtolip.mp4-FAKE.wav,computer,computer,Speaking Style,Bad Response,
P604,FakeAVCeleb/id0027100028_id00287_2NpfYjyMsPM.mp4-REAL.wav,human,human,Prosody,Prosody,
P614,FakeAVCeleb/id0081300169_id01001_wavtolip.mp4-REAL.wav,human,human,Quality,Quality,
P614,FakeAVCeleb/id0049500027_id00581_7AxvP19LGKg.mp4-REAL.wav,human,computer,Prosody,Prosody,
P614,FakeAVCeleb/id0073900005_id05931_bFqu86NV3hk.mp4-REAL.wav,human,human,Quality,Quality,
P614,FakeAVCeleb/id0647000052_id09053_6baCAGutGFg.mp4-REAL.wav,human,computer,Robotic,Robotic,
P614,FakeAVCeleb/id0453000231_id03985_01aVtyjfVFM_id07686_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P614,FakeAVCeleb/id0061600305_id01227_eNr-P3gIrgo_id03781_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P614,FakeAVCeleb/id0077700160_id04221_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Bad Response,
P614,FakeAVCeleb/id0117900160_id01637_5VjcPZm8knM_id01995_wavtolip.mp4-FAKE.wav,computer,human,Human-Like,Human-Like,
P614,FakeAVCeleb/id0533200065_id00863_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Bad Response,
P614,FakeAVCeleb/id0049500027_id00262_3p7sRWAAh1Q.mp4-REAL.wav,human,human,Prosody,Prosody,
P614,FakeAVCeleb/id0109100236_id03696_Kz45DNXKLXI.mp4-REAL.wav,human,human,No Reason,No Reason,
P614,FakeAVCeleb/id0076100072_id01392_fF-g0KFJ7lg_id01170_wavtolip.mp4-FAKE.wav,computer,human,Human-Like,Human-Like,Human-Like
P614,FakeAVCeleb/id0107500160_id00180_lkeAa8Od_tg.mp4-REAL.wav,human,human,Quality,Quality,
P614,FakeAVCeleb/id0117000021_id01170_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P614,FakeAVCeleb/id0456100248_id04561_wavtolip.mp4-REAL.wav,human,human,Prosody,Prosody,
P614,FakeAVCeleb/id0320500150_id00946_wavtolip.mp4-FAKE.wav,computer,human,Human-Like,Human-Like,
P614,FakeAVCeleb/id0625400043_id00417_GhIZam3v09g.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P614,FakeAVCeleb/id0017100092_id01051_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P614,FakeAVCeleb/id0073200118_id04537_G1e1UFopjfI_faceswap_id06355_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P614,FakeAVCeleb/id0713600052_id07051_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P615,FakeAVCeleb/id0121600025_0.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,Speaking Style
P615,FakeAVCeleb/id0038500439_id03781_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P615,FakeAVCeleb/id0018500015_id00498_wavtolip.mp4-REAL.wav,human,human,Speaking Style,Speaking Style,Speaking Style
P615,FakeAVCeleb/id0116800028_id03757_L-M-XbdFLQM_faceswap.mp4-REAL.wav,human,human,Disfluency,Disfluency,Disfluency
P615,FakeAVCeleb/id0371600040_0.mp4-REAL.wav,human,human,Prosody,Prosody,Prosody
P615,FakeAVCeleb/id0256102561_fake.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P615,FakeAVCeleb/id0421900130_id00943_LxSv2rnBGA8_id01096_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,Robotic
P615,FakeAVCeleb/id0100100086_id00496_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P615,FakeAVCeleb/id0070900206_id01154_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,Robotic
P615,FakeAVCeleb/id0622500005_id07901_wavtolip.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P615,FakeAVCeleb/id0370700055_id00261_wavtolip.mp4-REAL.wav,human,human,Disfluency,Disfluency,Disfluency
P615,FakeAVCeleb/id0029100052_id01005_lJZrqhcRFSA_id00752_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P615,FakeAVCeleb/id0109100236_id01004_867Wlj7Gw68_id03696_wavtolip.mp4-FAKE.wav,computer,human,Quality,Quality,Quality
P615,FakeAVCeleb/id0057500092_id02464_1hxJsZYV7mI_id00097_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,Robotic
P615,FakeAVCeleb/id0061800195_id01004_867Wlj7Gw68_id01231_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Prosody,
P615,FakeAVCeleb/id0385800092_id00271_wavtolip.mp4-REAL.wav,human,human,Prosody,Prosody,Prosody
P615,FakeAVCeleb/id0018300015_1_id00520_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P615,FakeAVCeleb/id0456000195_id00459_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P615,FakeAVCeleb/id0046100043_id00747_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Prosody,
P615,FakeAVCeleb/id0321100032_id06225_AERbd8rJHDw.mp4-REAL.wav,human,human,Disfluency,Disfluency,Disfluency
P616,FakeAVCeleb/id0117800028_id01178_wavtolip.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P616,FakeAVCeleb/id0041500017_id00192_By3wxX0dyDw_faceswap_id00909_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P616,FakeAVCeleb/id0035900053_id05980_bbg4HtuM_jo.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P616,FakeAVCeleb/women00417_id06437_wavtolip.mp4-FAKE.wav,computer,human,No Reason,No Reason,
P616,FakeAVCeleb/id0185600006_id01036_wavtolip.mp4-REAL.wav,human,human,Human-Like,Human-Like,Human-Like
P616,FakeAVCeleb/id0008700002_id03757_L-M-XbdFLQM_id03678_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P616,FakeAVCeleb/id0525100033_id01178_6XpgYMiKxhc_faceswap_id03569_wavtolip.mp4-FAKE.wav,computer,human,Robotic,Quality,
P616,FakeAVCeleb/id0023400063_id00403_n4LSCxzFr6o_faceswap_id00495_wavtolip.mp4-FAKE.wav,computer,human,Human-Like,Human-Like,
P616,FakeAVCeleb/id0006200278_id03668_wavtolip.mp4-FAKE.wav,computer,human,Robotic,Human-Like,
P616,FakeAVCeleb/id0105800005_0_id00519_wavtolip.mp4-FAKE.wav,computer,human,Human-Like,Human-Like,
P616,FakeAVCeleb/id0159800044_id01392_fF-g0KFJ7lg.mp4-REAL.wav,human,computer,Prosody,Quality,
P616,FakeAVCeleb/id0085700347_id04526_wavtolip.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P616,FakeAVCeleb/id0105100322_id01098_BwmSumx6P1U_id02567_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P616,FakeAVCeleb/id0710800412_id08314_wavtolip.mp4-FAKE.wav,computer,human,Human-Like,Human-Like,Human-Like
P616,FakeAVCeleb/id0384400028_id00569_wavtolip.mp4-FAKE.wav,computer,human,Human-Like,Human-Like,
P616,FakeAVCeleb/id0421900130_id01172_8f8sdrQatpw_id00020_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Speaking Style,
P616,FakeAVCeleb/id0911600026.mp4-REAL.wav,human,human,Disfluency,Disfluency,
P616,FakeAVCeleb/id0100100086_id00569_gSynmpwioV4_id00806_wavtolip.mp4-FAKE.wav,computer,computer,Speed,Disfluency,
P616,FakeAVCeleb/id0606100002_id09181_wavtolip.mp4-FAKE.wav,computer,computer,Prosody,Quality,
P616,FakeAVCeleb/id0468700066_id04789_wavtolip.mp4-FAKE.wav,computer,computer,No Reason,No Reason,
P620,FakeAVCeleb/id0112300072_id00694_fIQsOJG81w4.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P620,FakeAVCeleb/id0371300249_id03103_wiCYm3THQPw.mp4-REAL.wav,human,human,Speaking Style,Quality,
P620,FakeAVCeleb/id0098100092_id00305_LdcY3ILdQrE_id01098_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P620,FakeAVCeleb/id0085700347_id03344_vyNnOo6lU0o.mp4-REAL.wav,human,human,Prosody,Prosody,
P620,FakeAVCeleb/id0378100113_id00180_wavtolip.mp4-FAKE.wav,computer,computer,Speaking Style,Speaking Style,
P620,FakeAVCeleb/id0112300072_id00554_crjq1dFN1Ko.mp4-REAL.wav,human,human,Human-Like,Human-Like,
P620,FakeAVCeleb/id0813900067_id04144_wavtolip.mp4-REAL.wav,human,computer,Speaking Style,Disfluency,
P620,FakeAVCeleb/id0365800077_id05251_wavtolip.mp4-REAL.wav,human,computer,Speaking Style,Speaking Style,
P620,FakeAVCeleb/00150_id00461_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Human-Like,
P620,FakeAVCeleb/id0557600368_id04701_wavtolip.mp4-FAKE.wav,computer,computer,Robotic,Robotic,
P620,FakeAVCeleb/id0122500300_id01245_wavtolip.mp4-REAL.wav,human,human,Prosody,Prosody,
